age,gender,education_level,marital_status,monthly_income,existing_credit_limit,credit_score_raw,credit_approved,recommended_limit
22,Female,High School,Single,26017.16,41100.0,51.0,1,47300.0
40,Male,High School,Married,179425.34,304700.0,77.0,1,396100.0
28,Male,High School,Widowed,129223.16,305400.0,69.0,1,255900.0
30,Female,High School,Married,51674.25,0.0,48.0,1,77500.0
28,Male,Bachelor,Single,23698.18,25000.0,61.0,1,31200.0
23,Male,Bachelor,Married,63925.22,0.0,54.0,1,95900.0
35,Male,Bachelor,Married,19709.11,43200.0,65.0,1,38400.0
19,Male,High School,Married,32093.21,54600.0,53.0,1,59200.0
46,Female,High School,Married,51348.61,111600.0,70.0,1,128800.0
36,Male,Master,Widowed,15864.51,23000.0,60.0,1,28800.0
40,Male,High School,Married,14048.45,22700.0,50.0,1,24600.0
30,Female,High School,Married,67584.09,35200.0,60.0,1,44000.0
31,Male,Bachelor,Single,30996.16,35300.0,65.0,1,44100.0
39,Female,Bachelor,Married,36901.45,12200.0,55.0,1,14000.0
23,Male,PhD,Married,40483.37,78600.0,68.0,1,95400.0
32,Female,PhD,Married,84890.39,100400.0,86.0,1,140600.0
26,Male,Master,Married,39049.67,88900.0,71.0,1,115600.0
26,Male,High School,Married,60976.04,32200.0,56.0,1,37000.0
18,Male,High School,Married,32314.53,11300.0,41.0,0,11300.0
50,Male,Bachelor,Divorced,17701.19,19900.0,56.0,1,22900.0
28,Female,High School,Single,109784.57,268100.0,70.0,1,348500.0
48,Male,High School,Widowed,38140.54,0.0,37.0,0,0.0
47,Female,High School,Single,74240.54,133300.0,63.0,1,142000.0
21,Male,High School,Married,74541.92,63900.0,56.0,1,73500.0
24,Female,Bachelor,Single,29666.52,40300.0,61.0,1,50400.0
64,Female,High School,Single,17218.8,42100.0,50.0,1,29100.0
55,Male,High School,Married,107795.88,221700.0,76.0,1,270500.0
35,Male,Master,Single,53536.32,94700.0,76.0,1,123100.0
38,Female,Bachelor,Divorced,39675.98,93000.0,68.0,1,84800.0
29,Male,Master,Single,62080.22,113500.0,72.0,1,147600.0
40,Male,High School,Single,16535.19,15700.0,43.0,1,17300.0
28,Female,High School,Married,58173.4,89500.0,61.0,1,107300.0
18,Female,High School,Married,27424.67,0.0,36.0,0,0.0
21,Female,Bachelor,Married,80094.0,0.0,60.0,1,120100.0
36,Female,Master,Single,80738.15,195100.0,87.0,1,273100.0
23,Male,High School,Married,82632.83,116800.0,67.0,1,146000.0
35,Female,Master,Married,20253.34,0.0,46.0,1,30400.0
24,Male,Bachelor,Widowed,63512.08,58600.0,63.0,1,73200.0
27,Male,High School,Married,81403.53,64800.0,62.0,1,81000.0
45,Female,Bachelor,Married,60567.05,32800.0,70.0,1,42600.0
38,Male,Bachelor,Married,23207.91,40700.0,67.0,1,45200.0
35,Male,High School,Married,37854.76,0.0,40.0,1,56800.0
45,Female,High School,Married,53953.17,77300.0,65.0,1,84600.0
41,Male,Bachelor,Married,130632.49,308300.0,86.0,1,407100.0
51,Male,Bachelor,Single,52374.12,89700.0,73.0,1,116600.0
30,Male,High School,Married,62619.13,68400.0,65.0,1,85500.0
31,Male,Master,Married,169637.97,146900.0,85.0,1,205700.0
21,Female,High School,Married,36102.5,48700.0,53.0,1,56000.0
31,Male,High School,Married,25407.2,25700.0,57.0,1,29600.0
46,Male,High School,Married,38686.53,0.0,40.0,0,0.0
50,Male,Master,Married,83152.96,151300.0,84.0,1,211800.0
46,Female,Bachelor,Married,11996.71,11300.0,55.0,1,13000.0
18,Female,Bachelor,Single,78484.35,0.0,52.0,1,117700.0
47,Male,PhD,Single,16589.5,17800.0,63.0,1,22200.0
18,Male,Bachelor,Single,144383.74,339400.0,80.0,1,475200.0
45,Female,High School,Single,386585.48,675900.0,75.0,1,878700.0
31,Male,Bachelor,Single,22840.9,32800.0,65.0,1,41000.0
43,Male,Bachelor,Married,73745.53,93700.0,75.0,1,121800.0
21,Male,High School,Single,97334.33,210400.0,70.0,1,273500.0
48,Male,High School,Single,40160.48,23000.0,50.0,1,26400.0
19,Female,Bachelor,Widowed,42611.07,0.0,43.0,1,63900.0
28,Female,High School,Widowed,48893.84,75700.0,58.0,1,87100.0
25,Female,High School,Married,46162.77,81500.0,61.0,1,85200.0
18,Female,Bachelor,Single,88005.09,88100.0,75.0,1,114500.0
37,Female,Master,Married,173387.38,359200.0,95.0,1,538800.0
55,Female,High School,Married,383224.43,0.0,60.0,1,574800.0
65,Male,High School,Single,174571.66,64600.0,60.0,1,80800.0
37,Male,Bachelor,Married,33502.23,47600.0,67.0,1,59500.0
48,Female,Bachelor,Single,44468.69,110700.0,70.0,1,143900.0
38,Female,PhD,Widowed,170308.12,175100.0,89.0,1,245100.0
41,Male,Bachelor,Married,49394.84,49100.0,70.0,1,63800.0
32,Male,Bachelor,Single,40692.31,55800.0,65.0,1,69800.0
38,Male,PhD,Married,38386.22,26700.0,67.0,1,33400.0
41,Male,High School,Married,102068.82,165800.0,71.0,1,215500.0
29,Male,High School,Married,38972.23,0.0,36.0,0,0.0
35,Male,Bachelor,Married,133643.04,0.0,64.0,1,200500.0
35,Female,High School,Single,83422.07,153900.0,69.0,1,178300.0
45,Female,High School,Single,81845.86,58100.0,64.0,1,72600.0
24,Female,High School,Single,43673.61,109100.0,56.0,1,98300.0
35,Female,Bachelor,Divorced,48387.56,72800.0,71.0,1,94600.0
57,Male,Master,Divorced,76961.04,53300.0,66.0,1,66600.0
48,Male,High School,Married,30672.68,14800.0,45.0,1,16300.0
50,Male,Bachelor,Single,79919.71,156500.0,73.0,1,203400.0
36,Female,High School,Married,72115.31,58200.0,60.0,1,72800.0
39,Male,Bachelor,Married,15946.97,30700.0,60.0,1,31100.0
47,Female,Bachelor,Single,90381.12,170300.0,79.0,1,221400.0
53,Male,Master,Married,144645.19,360600.0,89.0,1,435500.0
18,Female,High School,Single,31668.75,15700.0,39.0,1,17300.0
21,Male,Bachelor,Married,119927.46,181200.0,77.0,1,235600.0
50,Female,High School,Married,89494.67,0.0,54.0,1,134200.0
32,Male,Bachelor,Married,76516.49,55400.0,70.0,1,72000.0
28,Male,Master,Married,34417.35,0.0,49.0,1,51600.0
22,Female,Master,Married,41980.62,60400.0,66.0,1,75500.0
29,Female,High School,Married,55219.42,61900.0,61.0,1,77400.0
20,Male,Bachelor,Single,36257.88,39800.0,61.0,1,49800.0
59,Female,High School,Married,41801.26,46200.0,54.0,1,53100.0
35,Female,High School,Married,24842.47,49800.0,62.0,1,43500.0
35,Female,Master,Married,55624.01,134300.0,83.0,1,187200.0
42,Male,High School,Married,48718.45,84900.0,65.0,1,85400.0
46,Male,High School,Married,398337.55,312100.0,72.0,1,405700.0
46,Male,High School,Single,16970.95,0.0,31.0,0,0.0
47,Female,High School,Single,15873.83,0.0,31.0,0,0.0
29,Female,High School,Married,60229.58,92900.0,61.0,1,111100.0
32,Female,Bachelor,Married,32337.35,72900.0,72.0,1,94800.0
44,Male,High School,Married,79913.57,0.0,48.0,1,119900.0
30,Male,Bachelor,Married,43084.51,27200.0,62.0,1,34000.0
35,Female,High School,Married,49722.53,63600.0,65.0,1,79500.0
40,Male,Bachelor,Married,58483.32,119600.0,80.0,1,167400.0
44,Female,Bachelor,Married,53510.76,0.0,58.0,1,80300.0
18,Male,Master,Married,32016.17,37500.0,66.0,1,46900.0
43,Male,PhD,Married,68871.79,93600.0,80.0,1,131000.0
33,Female,High School,Married,154915.2,261600.0,77.0,1,340100.0
43,Male,PhD,Single,42140.14,0.0,53.0,1,63200.0
44,Male,High School,Widowed,138791.68,0.0,51.0,1,208200.0
53,Female,High School,Married,33241.68,66600.0,62.0,1,52100.0
50,Female,Bachelor,Married,70908.88,0.0,58.0,1,106400.0
50,Female,High School,Married,42433.43,44800.0,57.0,1,51500.0
51,Female,High School,Married,74184.57,68200.0,60.0,1,85200.0
39,Male,Master,Married,19448.47,0.0,46.0,1,29200.0
36,Male,Bachelor,Widowed,77377.2,74000.0,67.0,1,92500.0
45,Male,High School,Married,383171.92,706500.0,77.0,1,918400.0
44,Male,Bachelor,Married,81762.19,78700.0,76.0,1,102300.0
32,Male,Master,Married,120708.37,102000.0,79.0,1,132600.0
40,Female,Master,Divorced,83446.59,101800.0,80.0,1,142500.0
35,Male,Bachelor,Married,15609.35,37000.0,65.0,1,30400.0
26,Female,Bachelor,Married,41486.12,88100.0,68.0,1,85000.0
50,Male,Bachelor,Single,20868.95,19000.0,53.0,1,21800.0
36,Male,Bachelor,Married,75837.12,83200.0,75.0,1,108200.0
58,Male,Bachelor,Married,77349.74,126700.0,72.0,1,164700.0
18,Female,Bachelor,Married,25245.49,31300.0,63.0,1,39100.0
29,Male,Bachelor,Married,59573.02,132200.0,76.0,1,171900.0
36,Male,PhD,Single,34827.85,52500.0,70.0,1,68200.0
48,Female,High School,Married,10042.18,22100.0,55.0,1,15700.0
40,Male,High School,Married,41487.39,35800.0,52.0,1,41200.0
39,Male,Bachelor,Married,61626.58,111300.0,75.0,1,144700.0
23,Female,High School,Married,339147.62,409900.0,73.0,1,532900.0
23,Male,Bachelor,Married,39693.85,21100.0,58.0,1,24300.0
39,Male,High School,Married,69663.74,0.0,48.0,1,104500.0
20,Female,Bachelor,Married,161120.39,168800.0,83.0,1,236300.0
30,Female,Master,Widowed,37695.38,0.0,50.0,1,56500.0
41,Male,Bachelor,Married,122386.01,0.0,64.0,1,183600.0
25,Male,High School,Married,40771.59,48700.0,53.0,1,56000.0
53,Male,PhD,Single,319932.2,175000.0,85.0,1,245000.0
49,Male,High School,Married,11922.46,9100.0,45.0,1,10000.0
18,Male,High School,Married,79777.09,113100.0,61.0,1,141400.0
25,Male,Bachelor,Married,75428.42,0.0,54.0,1,113100.0
18,Male,PhD,Single,28546.97,10900.0,54.0,1,12500.0
27,Female,High School,Widowed,20103.74,13800.0,38.0,0,13800.0
44,Female,Bachelor,Divorced,14488.09,0.0,39.0,1,12400.0
31,Female,High School,Married,16632.87,17900.0,50.0,1,20600.0
41,Male,High School,Married,60442.18,62700.0,65.0,1,78400.0
19,Male,Master,Married,155193.02,0.0,69.0,1,232800.0
44,Male,Bachelor,Married,16974.07,19600.0,60.0,1,24500.0
29,Female,Bachelor,Married,15643.52,6700.0,44.0,1,7400.0
36,Male,High School,Married,10243.83,9400.0,45.0,1,10300.0
34,Male,Bachelor,Married,35965.25,19800.0,62.0,1,24800.0
22,Male,Bachelor,Married,146011.69,312900.0,82.0,1,438100.0
23,Male,High School,Married,26168.41,0.0,36.0,0,0.0
46,Male,Bachelor,Married,29643.11,17100.0,62.0,1,21400.0
40,Male,PhD,Married,42212.12,0.0,55.0,1,63300.0
47,Male,Master,Married,16589.99,27700.0,63.0,1,31200.0
39,Female,High School,Married,32006.83,0.0,40.0,1,48000.0
37,Male,Bachelor,Married,43527.12,0.0,50.0,1,65300.0
18,Female,Bachelor,Married,19743.35,35300.0,56.0,1,40500.0
33,Male,High School,Married,49386.24,0.0,48.0,1,74100.0
35,Male,Bachelor,Married,83651.73,0.0,64.0,1,125500.0
57,Male,PhD,Married,51738.1,81800.0,77.0,1,106300.0
43,Male,Master,Married,26020.45,16900.0,65.0,1,21100.0
52,Male,Master,Married,23732.99,15200.0,65.0,1,19000.0
42,Male,High School,Married,15776.21,27100.0,50.0,1,27700.0
28,Female,PhD,Divorced,17736.27,0.0,40.0,1,26600.0
37,Male,Bachelor,Single,39335.46,58900.0,65.0,1,73600.0
38,Male,High School,Married,92405.27,0.0,54.0,1,138600.0
25,Male,Bachelor,Married,26090.81,0.0,46.0,1,39100.0
31,Male,Master,Married,36288.12,79700.0,75.0,1,103600.0
33,Male,High School,Widowed,68651.26,124900.0,62.0,1,129100.0
53,Female,Master,Married,47310.93,64900.0,78.0,1,84400.0
18,Male,Master,Married,87093.45,120300.0,80.0,1,168400.0
49,Male,High School,Married,39445.74,0.0,40.0,0,0.0
25,Female,Master,Single,61145.83,106100.0,72.0,1,137900.0
20,Female,Master,Married,69137.93,0.0,57.0,1,103700.0
48,Female,High School,Married,30607.89,0.0,40.0,1,45900.0
44,Female,High School,Married,280163.65,503000.0,77.0,1,653900.0
49,Female,High School,Single,71828.29,135600.0,63.0,1,137400.0
44,Female,High School,Single,62931.03,141500.0,68.0,1,134500.0
58,Male,Bachelor,Married,72932.3,70800.0,67.0,1,88500.0
42,Female,High School,Married,131863.21,0.0,54.0,1,197800.0
34,Female,Master,Divorced,74576.74,157600.0,79.0,1,204900.0
39,Female,PhD,Married,113599.94,36600.0,74.0,1,47600.0
49,Female,High School,Single,25937.42,46200.0,55.0,1,49600.0
27,Male,Bachelor,Married,91222.4,0.0,60.0,1,136800.0
28,Male,Bachelor,Married,72089.11,0.0,54.0,1,108100.0
32,Female,Bachelor,Married,89135.15,123600.0,81.0,1,173000.0
18,Male,High School,Single,15044.65,36100.0,49.0,1,33900.0
37,Female,High School,Single,26890.45,64500.0,60.0,1,57500.0
18,Male,High School,Single,91179.8,0.0,48.0,1,136800.0
36,Female,High School,Married,33794.03,72000.0,62.0,1,59200.0
45,Female,Master,Married,89671.71,0.0,67.0,1,134500.0
30,Male,High School,Single,396430.58,521000.0,75.0,1,677300.0
54,Male,High School,Married,24331.12,60600.0,62.0,1,38200.0
19,Male,Bachelor,Married,40777.36,84700.0,68.0,1,83600.0
49,Female,High School,Married,25986.37,0.0,40.0,1,39000.0
43,Female,High School,Married,40615.08,17100.0,45.0,1,18800.0
18,Male,Bachelor,Single,83409.72,131400.0,75.0,1,170800.0
65,Male,Bachelor,Single,22177.89,24900.0,62.0,1,31100.0
35,Female,High School,Married,55676.76,45600.0,60.0,1,57000.0
26,Female,Bachelor,Married,192441.37,193300.0,83.0,1,270600.0
20,Male,High School,Married,33474.92,80700.0,58.0,1,61800.0
33,Male,Bachelor,Divorced,92404.46,93100.0,77.0,1,121000.0
34,Female,Bachelor,Married,36399.96,39900.0,67.0,1,49900.0
37,Male,High School,Married,34841.59,0.0,40.0,1,52300.0
32,Female,High School,Married,30726.04,0.0,40.0,0,0.0
42,Male,Bachelor,Single,15541.62,18000.0,58.0,1,20700.0
31,Female,Master,Married,89554.27,154300.0,84.0,1,216000.0
18,Male,Master,Married,52544.37,45700.0,69.0,1,57100.0
34,Female,Bachelor,Single,77896.71,130100.0,73.0,1,169100.0
18,Male,Bachelor,Single,36842.12,30900.0,56.0,1,35500.0
39,Male,Bachelor,Widowed,74866.44,152000.0,77.0,1,197600.0
25,Male,Master,Married,29951.43,70800.0,71.0,1,92000.0
37,Female,Master,Single,54741.17,69900.0,76.0,1,90900.0
50,Male,High School,Single,17809.88,0.0,31.0,0,0.0
25,Male,High School,Married,42992.67,75700.0,53.0,1,79300.0
47,Male,High School,Single,88919.44,165900.0,69.0,1,170100.0
31,Male,High School,Single,133281.92,189900.0,69.0,1,237400.0
55,Male,Master,Married,128305.05,102700.0,79.0,1,133500.0
31,Male,High School,Married,60702.41,143700.0,70.0,1,170200.0
26,Female,High School,Widowed,162897.78,0.0,53.0,1,244300.0
43,Female,Master,Single,56492.97,121600.0,81.0,1,170200.0
31,Female,High School,Married,68086.23,89900.0,65.0,1,112400.0
26,Female,High School,Married,60527.45,41000.0,56.0,1,47100.0
30,Male,High School,Married,168813.07,0.0,60.0,1,253200.0
35,Female,Bachelor,Single,57720.34,0.0,56.0,1,86600.0
50,Male,High School,Widowed,151783.9,147500.0,69.0,1,184400.0
18,Male,Bachelor,Widowed,35541.22,0.0,43.0,1,53300.0
36,Male,High School,Married,119553.4,178900.0,71.0,1,232600.0
42,Male,Bachelor,Single,27859.98,0.0,48.0,1,41800.0
38,Male,High School,Married,81170.47,0.0,54.0,1,121800.0
50,Male,Master,Married,67972.54,0.0,61.0,1,102000.0
35,Female,High School,Single,145031.69,280600.0,69.0,1,310000.0
33,Male,High School,Single,44128.02,0.0,38.0,0,0.0
42,Male,Bachelor,Married,267563.61,411600.0,87.0,1,576200.0
37,Male,High School,Married,19771.35,19600.0,45.0,1,21600.0
31,Male,High School,Married,17665.15,19700.0,50.0,1,22700.0
41,Male,Bachelor,Married,143418.13,238800.0,81.0,1,334300.0
28,Male,High School,Married,94910.53,0.0,50.0,1,142400.0
29,Male,Bachelor,Married,86056.1,0.0,60.0,1,129100.0
30,Female,High School,Married,110573.98,205600.0,71.0,1,267300.0
50,Female,Bachelor,Single,15678.26,10900.0,53.0,1,12500.0
18,Male,PhD,Married,19024.16,0.0,44.0,1,28500.0
40,Male,High School,Married,294911.15,564600.0,77.0,1,734000.0
36,Female,Bachelor,Married,45195.13,55700.0,75.0,1,72400.0
18,Male,High School,Single,175413.42,298200.0,71.0,1,387700.0
39,Male,Master,Married,91843.66,73400.0,79.0,1,95400.0
41,Male,High School,Single,49046.06,0.0,46.0,1,73600.0
42,Female,Bachelor,Divorced,55085.97,116600.0,76.0,1,151600.0
18,Female,Bachelor,Married,35776.08,26400.0,58.0,1,30400.0
51,Female,High School,Widowed,21653.65,10700.0,35.0,1,11800.0
27,Male,High School,Single,86519.64,158500.0,65.0,1,194700.0
43,Male,High School,Married,148620.27,147100.0,66.0,1,183900.0
44,Male,Bachelor,Widowed,78375.97,107700.0,72.0,1,140000.0
26,Female,High School,Single,18542.59,41900.0,49.0,1,41700.0
43,Female,Bachelor,Single,18243.37,12400.0,53.0,1,14300.0
31,Male,High School,Married,19748.74,0.0,33.0,0,0.0
18,Male,High School,Married,60295.03,85300.0,61.0,1,106600.0
48,Male,Bachelor,Single,54950.46,22100.0,61.0,1,27600.0
27,Male,Master,Widowed,60644.09,42100.0,66.0,1,52600.0
26,Male,Bachelor,Married,47187.17,65600.0,71.0,1,85300.0
31,Male,Bachelor,Married,44241.84,35100.0,62.0,1,43900.0
38,Female,Bachelor,Single,156555.43,169400.0,85.0,1,237200.0
35,Male,Bachelor,Single,26908.97,49100.0,65.0,1,61400.0
42,Male,High School,Single,56510.58,122300.0,68.0,1,120800.0
21,Male,Master,Married,44830.0,56900.0,66.0,1,71100.0
27,Male,Bachelor,Married,19217.29,0.0,39.0,0,0.0
34,Male,Bachelor,Single,31790.17,50800.0,65.0,1,63500.0
56,Female,Bachelor,Divorced,225463.14,151900.0,75.0,1,197500.0
34,Male,High School,Married,22929.85,37000.0,57.0,1,40200.0
47,Female,High School,Single,18031.75,37500.0,53.0,1,34500.0
36,Male,High School,Married,39939.5,90600.0,62.0,1,70000.0
30,Male,Bachelor,Single,99697.06,71800.0,74.0,1,93300.0
33,Male,High School,Married,22054.97,0.0,40.0,1,33100.0
34,Female,High School,Married,30220.78,67300.0,62.0,1,53000.0
42,Male,Master,Widowed,37351.31,73900.0,67.0,1,84300.0
51,Male,Bachelor,Married,383235.13,0.0,70.0,1,574900.0
39,Male,High School,Single,373498.04,476500.0,75.0,1,619400.0
49,Female,Bachelor,Single,75983.7,0.0,56.0,1,114000.0
25,Male,High School,Single,81632.35,153400.0,65.0,1,183700.0
31,Male,Bachelor,Married,30184.87,26200.0,62.0,1,32800.0
28,Male,Bachelor,Married,27637.41,10100.0,51.0,1,11600.0
39,Male,High School,Widowed,50589.56,34700.0,57.0,1,39900.0
32,Male,High School,Married,26177.54,50800.0,57.0,1,45900.0
44,Male,High School,Married,44147.41,97000.0,62.0,1,77400.0
25,Female,High School,Single,173696.17,85500.0,59.0,1,98300.0
36,Male,High School,Divorced,23079.14,40100.0,53.0,1,44400.0
43,Female,PhD,Single,15639.29,17400.0,63.0,1,21800.0
18,Female,High School,Married,61799.97,98400.0,61.0,1,114000.0
59,Male,Master,Married,36990.99,0.0,50.0,1,55500.0
32,Male,Bachelor,Single,59777.93,74200.0,73.0,1,96500.0
18,Female,Bachelor,Married,13367.31,9500.0,51.0,1,10900.0
37,Female,High School,Married,19710.05,10800.0,45.0,1,11900.0
36,Female,High School,Married,87620.19,218800.0,76.0,1,245700.0
35,Female,Bachelor,Married,26664.3,53000.0,67.0,1,51900.0
46,Male,Master,Married,55588.28,23300.0,66.0,1,29100.0
44,Female,High School,Single,272205.65,184400.0,70.0,1,239700.0
39,Male,Bachelor,Married,38244.97,69100.0,67.0,1,74500.0
40,Female,High School,Single,52517.82,64600.0,63.0,1,80800.0
34,Male,Bachelor,Divorced,15615.2,0.0,39.0,1,13400.0
55,Female,Bachelor,Married,165676.4,0.0,70.0,1,248500.0
19,Male,Bachelor,Married,111066.0,71700.0,72.0,1,93200.0
37,Female,High School,Married,47144.76,59700.0,65.0,1,74600.0
36,Female,High School,Married,42857.03,0.0,40.0,0,0.0
44,Female,Bachelor,Married,40113.23,50700.0,67.0,1,63400.0
26,Female,PhD,Married,38072.57,51700.0,68.0,1,64600.0
18,Male,High School,Single,199212.65,493400.0,76.0,1,641400.0
37,Female,High School,Married,85470.0,210900.0,76.0,1,239700.0
39,Female,High School,Single,29021.11,31200.0,55.0,1,35900.0
52,Female,High School,Married,26864.3,51200.0,57.0,1,42100.0
22,Female,Bachelor,Single,33212.47,27000.0,56.0,1,31000.0
48,Male,High School,Married,86525.98,214700.0,76.0,1,217100.0
62,Male,Bachelor,Married,89754.95,108600.0,78.0,1,141200.0
31,Male,Bachelor,Married,36124.5,57200.0,67.0,1,70400.0
21,Female,Bachelor,Single,43976.69,0.0,44.0,0,0.0
31,Male,High School,Married,32426.69,20900.0,52.0,1,24000.0
36,Female,Master,Married,10355.98,6600.0,58.0,1,7600.0
42,Male,High School,Single,240643.36,569500.0,80.0,1,797300.0
29,Female,Bachelor,Widowed,58582.23,88800.0,68.0,1,111000.0
53,Female,Bachelor,Married,160443.68,391100.0,92.0,1,447300.0
23,Male,Bachelor,Single,24857.62,29500.0,61.0,1,36900.0
18,Female,High School,Married,105741.39,0.0,50.0,1,158600.0
48,Female,PhD,Single,36128.2,28200.0,65.0,1,35200.0
18,Male,High School,Married,50877.65,27000.0,56.0,1,31000.0
33,Male,Master,Single,33396.88,67500.0,73.0,1,87800.0
70,Male,High School,Married,46578.0,54600.0,62.0,1,64500.0
35,Female,High School,Married,75099.62,152500.0,70.0,1,198200.0
23,Male,High School,Married,85876.8,110300.0,67.0,1,137900.0
35,Male,High School,Single,168740.81,393900.0,80.0,1,551500.0
35,Male,High School,Married,48312.8,108500.0,70.0,1,135500.0
37,Male,High School,Single,310020.88,653100.0,80.0,1,914300.0
43,Female,PhD,Married,24388.33,49900.0,77.0,1,64900.0
24,Female,Bachelor,Divorced,47408.59,82800.0,67.0,1,103500.0
54,Male,High School,Single,72467.33,160600.0,68.0,1,138600.0
38,Female,High School,Single,70760.64,0.0,46.0,1,106100.0
43,Female,Bachelor,Married,24158.21,18600.0,62.0,1,23200.0
29,Male,High School,Single,30276.73,55500.0,51.0,1,63800.0
50,Male,Master,Single,118498.71,253100.0,87.0,1,354300.0
33,Female,Bachelor,Single,60410.88,117200.0,73.0,1,152400.0
39,Female,Bachelor,Married,59993.58,20200.0,63.0,1,25200.0
25,Female,Bachelor,Single,40967.09,67900.0,61.0,1,84900.0
25,Male,Bachelor,Married,30133.0,27900.0,58.0,1,32100.0
43,Female,High School,Married,29599.99,59300.0,62.0,1,51900.0
31,Male,High School,Married,46332.77,89400.0,65.0,1,81200.0
